"ESTADO","INGRESOS","CASA","PRECIO_DISPOSITIVO","MESES","DURACION","SOBRECARGO","SALDO_RESTANTE","SATISFACCION"
"RETIRADO",2698574,6.23e+08,1023416,48,2.6,203.6448,11.1,8.167535
"VINCULADO",2099228,1.98e+08,1001470,20,2.1,11.3848,3.1,2.642207
"VINCULADO",2714114,6.3e+08,1781562,10,3.9,0,6.7,3.467426
"RETIRADO",8026627,8.31e+08,1154300,38,16.8,234.4607,60.9,7.766673
"RETIRADO",7516915,5.18e+08,406458,29,3.8,33.89195,48.8,2.181317
"RETIRADO",1318456,2.52e+08,924401,23,17.2,222.9204,11.1,8.297224
"VINCULADO",7689666,1.653e+09,1664167,42,1.6,37.73818,46.9,3.07854
"VINCULADO",1169018,5.05e+08,1142526,3,14.5,43.78298,21.2,2.662111
"RETIRADO",7511409,2.87e+08,1738864,43,1.7,252.0716,78.7,8.274114
"RETIRADO",1222999,1.014e+09,711138,18,15.5,203.4172,6.7,8.325051
"RETIRADO",3028375,9.01e+08,848687,7,1.8,198.5443,25.8,8.407229
"VINCULADO",3524014,3.41e+08,2025350,26,3.8,49.26316,17.7,2.465097
"VINCULADO",1538113,9.66e+08,1501529,28,17.2,0,32.9,2.602425
"RETIRADO",410145,9.12e+08,1700623,14,16,123.6036,10.6,8.46748
"VINCULADO",2983669,5.9e+08,1507141,2,2.1,0,12.2,1.945768
"VINCULADO",7322597,1.488e+09,1609074,12,15.2,22.28292,91.7,2.688114
"VINCULADO",7856692,1.076e+09,332118,1,3.1,20.03005,66.6,1.934584
"VINCULADO",7956676,1.842e+09,2296033,9,16.4,25.56113,77.1,3.274319
"RETIRADO",2812461,9.2e+07,364141,31,1.2,288.2148,7.7,8.140166
"VINCULADO",7673330,9.77e+08,1042071,21,1.4,269.9352,66.1,8.641969
"VINCULADO",2728716,8.5e+07,1602477,28,2.4,64.9077,28.5,3.078084
"VINCULADO",774305,7.97e+08,2515117,9,16.6,48.84509,20,2.804851
"VINCULADO",8066048,7.53e+08,2212856,15,17,22.49229,69.4,1.919849
"RETIRADO",1325603,6.81e+08,1607456,26,16,203.5193,0,8.355501
"RETIRADO",7448835,1.703e+09,348588,34,15.5,220.0103,12,9.136583
"RETIRADO",7378482,4.68e+08,1946045,30,16.4,167.8309,79.5,7.808781
"VINCULADO",7358752,7.69e+08,709681,25,16.6,0,88.1,2.260539
"RETIRADO",6202473,3.31e+08,3228179,37,3.2,0,50.8,3.107467
"RETIRADO",7033121,9.58e+08,1248359,51,15.2,231.0591,88.2,8.581848
"RETIRADO",819598,2.9e+08,2133934,23,17.1,265.3666,17.6,8.209044
"RETIRADO",8020935,1.917e+09,405625,26,14.3,184.9547,73.3,8.278973
"VINCULADO",705529,1.46e+08,2335794,52,16.3,14.05296,11,2.866269
"VINCULADO",7641934,1.642e+09,2580274,19,14.6,30.20342,60,3.372641
"VINCULADO",6327201,4.71e+08,955625,0,16.7,0,48.7,2.885869
"RETIRADO",7289704,1.635e+09,2140495,7,14.6,217.3696,84.6,8.055806
"RETIRADO",1708569,3.95e+08,384608,11,14.9,11.06195,14.3,2.654255
"VINCULADO",1144474,1.06e+08,961429,51,17.6,0,32.8,2.87299
"RETIRADO",7163439,1.695e+09,600146,9,3.1,34.52113,66.1,2.823941
"VINCULADO",6753645,1.598e+09,1829296,19,14.4,46.21852,92.5,2.233174
"VINCULADO",7415621,7.97e+08,835115,15,1.7,23.34297,74.4,2.15361
"RETIRADO",3449138,7.52e+08,769356,43,3.6,242.1573,21.6,8.354085
"VINCULADO",7379583,3.96e+08,910074,30,1.7,0,73.5,2.857989
"RETIRADO",635945,6.89e+08,2134634,33,15.3,188.9186,14.7,7.796884
"RETIRADO",7468389,1.535e+09,2131122,15,2.1,0,68.4,3.418351
"RETIRADO",6832492,7.25e+08,1109544,18,14.3,215.9901,80.2,8.46139
"RETIRADO",2693922,9.36e+08,2444145,35,1.6,176.2418,7.6,8.286104
"VINCULADO",7325167,3.24e+08,382672,0,1.3,22.61679,79.7,3.146269
"RETIRADO",8134998,4.86e+08,2811879,23,3,168.5219,78.8,8.15833
"RETIRADO",7592290,1.715e+09,702881,20,1.4,199.3592,42.8,7.869438
"RETIRADO",1357812,2.72e+08,2189519,27,15.5,244.117,7.7,7.837272
"RETIRADO",4074336,1.436e+09,1085136,24,0.4,209.4854,3,7.926555
"RETIRADO",7163921,8.32e+08,1810026,39,1.1,264.0187,71.3,8.339751
"VINCULADO",7622269,1.724e+09,308769,31,0.8,22.62269,79.6,3.23347
"RETIRADO",7587299,3.92e+08,444646,22,15.6,236.7245,87.1,8.461102
"RETIRADO",6232074,9.73e+08,1738841,18,0.5,202.2971,35.1,8.37776
"RETIRADO",6917265,1.485e+09,1255359,24,2.9,314.5572,84.9,8.283674
"RETIRADO",877488,1.85e+08,448014,36,16.4,196.9474,21.9,8.18508
"VINCULADO",8051905,1.298e+09,732114,31,15.3,53.71868,76,3.405821
"RETIRADO",6736950,4.87e+08,1879791,13,1.7,251.838,81.3,7.994186
"RETIRADO",4023090,1.011e+09,1270212,13,2.4,172.8327,7.7,8.432223
"VINCULADO",498955,1.01e+08,646276,26,15.9,21.31415,25.1,2.933332
"VINCULADO",2093073,8.1e+07,2674991,54,2.3,28.10766,0.2,3.492235
"VINCULADO",7622747,6.3e+08,673297,15,16.4,23.76862,59.5,2.963596
"VINCULADO",3846083,8.28e+08,1242105,37,2.3,31.45675,28.9,2.128284
"RETIRADO",8080388,1.733e+09,381575,26,2.6,108.1042,82.7,8.383612
"VINCULADO",6960545,8.57e+08,1789342,24,0.5,36.23583,64.6,3.360553
"RETIRADO",7784877,1.82e+09,1077686,10,17.2,137.9926,55.9,8.574256
"RETIRADO",1006617,8.3e+07,406623,24,15.5,194.8553,16.6,8.650788
"VINCULADO",7525257,5.94e+08,2816558,40,17.3,8.734179,42.2,2.788876
"VINCULADO",1749376,4.05e+08,306445,17,16.1,194.8005,34.4,7.716731
"VINCULADO",6997718,2.45e+08,1861801,64,1.4,35.55494,62.3,2.247672
"VINCULADO",7031255,8.33e+08,855539,12,1.3,30.84769,84.3,2.393003
"RETIRADO",950164,7.82e+08,679849,25,15.7,337.5019,20.6,8.587618
"RETIRADO",3310419,6.97e+08,1865187,0,1.8,138.7253,19.4,8.604083
"RETIRADO",7524381,7.37e+08,1117177,33,18.5,127.1076,63.8,8.319758
"RETIRADO",1007802,9.56e+08,1376861,51,14.9,0,0,1.297427
"RETIRADO",4240315,4.85e+08,1971318,19,1.5,81.36666,18.6,7.858994
"RETIRADO",3067469,6.66e+08,1101082,10,2.1,195.0552,12.4,8.31923
"RETIRADO",7354788,1.01e+09,2476653,0,3.7,267.4069,75.8,8.587767
"RETIRADO",689340,8.22e+08,466875,22,16.1,150.973,27.9,7.721495
"VINCULADO",1238993,2.85e+08,992825,26,16.3,62.1166,5.6,3.023321
"RETIRADO",6862316,9.16e+08,412107,21,2.4,244.1991,74.8,8.609283
"VINCULADO",6935669,1.635e+09,3121265,16,17.4,73.02135,73.6,3.130246
"RETIRADO",3737263,1.241e+09,2215782,44,0.4,278.3206,12.6,8.542893
"RETIRADO",7334140,1.56e+09,2169934,0,15.5,153.46,69.3,8.355009
"VINCULADO",1074302,3.65e+08,2336114,0,15.8,258.5781,16.7,8.378111
"VINCULADO",2927693,8.79e+08,1002680,30,2.7,5.606088,16.2,2.987187
"VINCULADO",2590261,1.36e+08,440795,2,2.2,20.7549,0,3.02814
"VINCULADO",7318301,1.59e+09,478899,14,2.3,0.2996622,84,2.431048
"VINCULADO",7023535,1.703e+09,3477631,6,3.1,0,71.5,2.363724
"VINCULADO",8579285,7.19e+08,1296411,43,3,25.16403,73.8,2.990975
"VINCULADO",7818912,1.841e+09,2139087,31,3.1,0,75,2.773521
"RETIRADO",6931157,1.25e+08,1529205,22,17.5,194.7733,70.8,8.79987
"VINCULADO",8150183,9.09e+08,2393813,21,16.4,37.79715,95.3,2.500205
"VINCULADO",597216,1.17e+08,482834,33,16.7,22.76882,24.5,4.068023
"VINCULADO",7569660,5.17e+08,2316283,26,15,25.53157,73.1,2.98336
"RETIRADO",1770021,8.25e+08,563452,41,16.6,344.9426,33.9,8.673996
"RETIRADO",7754243,1.579e+09,474015,30,2.2,166.9731,91.4,8.378204
"VINCULADO",1044928,5.79e+08,950627,38,15.9,87.12329,9.6,2.207888
"VINCULADO",1444750,8.83e+08,786836,51,14.6,2.941347,13,2.684164
"RETIRADO",150000,8.5e+07,1137428,30,16.2,141.2347,0,8.384141
"RETIRADO",7896769,9.5e+08,631079,39,14.6,0,59.4,2.15042
"RETIRADO",8044117,1.9e+09,2642543,0,16.8,178.9792,102.9,8.282385
"RETIRADO",7147752,1.14e+08,2205031,22,15.2,198.1493,66.3,8.364356
"RETIRADO",7112688,8.2e+07,1143591,40,16.7,59.31594,55.5,8.269283
"VINCULADO",7293166,3.94e+08,1750219,40,1.5,38.95361,69.4,2.239055
"RETIRADO",4123601,6e+08,355866,60,2.1,267.7685,14.7,9.06857
"RETIRADO",952433,2.14e+08,884134,45,16.2,0,19.2,2.710573
"RETIRADO",1501900,3.24e+08,1479750,45,13.2,224.6958,3.8,8.097437
"RETIRADO",7399836,8.4e+07,2584784,0,1,199.1238,90.8,8.428872
"RETIRADO",1362184,5.61e+08,1755318,59,15,280.0798,4,7.820343
"VINCULADO",1578079,2.34e+08,1645736,20,16.1,65.57449,0,3.038222
"VINCULADO",2856605,1.37e+08,916067,15,1.6,0,0,2.978794
"RETIRADO",7365869,1.717e+09,2356129,8,15.7,266.7615,99.4,8.384215
"RETIRADO",2817549,6.79e+08,1396898,18,2.9,295.6655,9.8,8.090269
"RETIRADO",168201,6.37e+08,2521694,19,16.9,229.0232,6.5,8.888522
"VINCULADO",6893923,5.45e+08,2760326,47,2.4,0,70.2,2.156601
"VINCULADO",6996845,5.77e+08,387586,12,0.3,35.69772,86.5,2.553728
"VINCULADO",1507123,5.68e+08,1903619,28,14.7,0,17.3,2.28172
"VINCULADO",7352580,2.89e+08,398837,20,0,0,79,1.947069
"RETIRADO",7244405,1.508e+09,1990790,45,15.9,212.8235,79.1,7.737704
"VINCULADO",6820990,7.39e+08,1528616,12,3.5,0,39.2,1.924963
"RETIRADO",6647417,1.546e+09,1374529,16,1.7,165.5163,64.5,8.520928
"RETIRADO",7500944,7.08e+08,1124675,31,3.2,149.6928,75.8,8.571523
"RETIRADO",7276189,4.14e+08,1392588,18,15.4,225.8332,48.3,8.073514
"VINCULADO",7927823,8.67e+08,1882587,23,14.4,6.778982,84.7,2.529229
"VINCULADO",2658835,4.08e+08,952833,23,1.4,6.750546,22.2,2.080177
"VINCULADO",705583,1.68e+08,2536109,31,16.7,51.54333,15.3,1.328788
"RETIRADO",3968956,2.98e+08,909877,11,0.4,241.1504,4.3,8.758556
"RETIRADO",1469507,3.48e+08,441368,42,16.5,0,9.4,1.863623
"RETIRADO",6781664,6.73e+08,511846,16,1.9,100.7134,88.4,7.805674
"RETIRADO",6793324,6.65e+08,2322248,31,17.8,276.6308,42.3,8.583905
"RETIRADO",8020275,1.231e+09,2607696,8,2.5,202.9728,58.9,8.085201
"VINCULADO",7896785,5.84e+08,513763,27,16.9,77.92537,71.7,3.04181
"RETIRADO",7326381,7.31e+08,945376,36,15.2,146.7176,54.9,8.218314
"VINCULADO",2136068,3e+08,2157503,44,2.1,29.07307,26.1,3.121209
"VINCULADO",775091,5.11e+08,870603,14,14.8,52.98458,16.2,2.630207
"RETIRADO",1393075,2.39e+08,1570060,9,17,115.9873,4.8,8.217347
"RETIRADO",7235898,1.515e+09,1547096,43,15.9,264.1511,40.6,8.22474
"RETIRADO",1241406,7.11e+08,1010936,31,16.3,202.9249,19.8,7.719398
"VINCULADO",1612635,2.89e+08,700550,23,18.2,15.72879,15.7,1.97305
"VINCULADO",3835033,1.145e+09,1678555,0,1.2,0,25.7,2.381525
"RETIRADO",3702673,3.6e+08,2870293,23,2.6,231.6712,8.6,8.328039
"VINCULADO",7921690,1.694e+09,1190493,51,16.4,0,92.9,2.405471
"RETIRADO",375643,8.3e+07,474348,30,15.3,200.7398,7.3,8.348569
"VINCULADO",7495711,7.43e+08,2056402,17,15.8,46.84206,62.6,2.826615
"RETIRADO",7660267,1.654e+09,1631769,15,2,295.5013,58,8.424333
"VINCULADO",4029798,3.08e+08,365390,3,2.2,0,3.9,3.023754
"VINCULADO",6295846,5.65e+08,1523528,7,0.5,21.18747,68.1,3.505063
"VINCULADO",1240453,1.026e+09,1222313,21,15.5,9.830224,4.4,3.349182
"RETIRADO",1629086,4.11e+08,649294,34,1.9,308.7144,6.4,8.277751
"RETIRADO",150000,1.03e+09,617023,15,16.2,0,21,3.163998
"VINCULADO",7347070,7.62e+08,775637,21,0.5,51.87514,83.2,1.539779
"RETIRADO",6891203,5.93e+08,2287138,39,3,244.3871,59.1,8.189873
"RETIRADO",7337331,1.587e+09,703783,27,14.8,259.286,62.1,8.809328
"RETIRADO",7950179,8.51e+08,2303163,14,17.2,193.277,73.2,8.229393
"VINCULADO",4215028,7.73e+08,1310756,0,0.1,0,23.5,3.223166
"RETIRADO",8057693,9.48e+08,542005,26,15,321.8649,86.1,8.670793
"VINCULADO",2570038,8.4e+07,1204101,48,1.6,18.69959,22.9,2.92326
"RETIRADO",7394949,6.19e+08,1366861,41,15.9,197.5857,81.7,7.928011
"RETIRADO",7695719,8.4e+07,343059,26,1.2,201.6735,45.3,8.490343
"RETIRADO",7206448,3.63e+08,2832605,19,15.4,325.5061,71.3,8.44904
"RETIRADO",3686254,4.09e+08,2216988,37,3,239.1096,19.5,7.831432
"VINCULADO",3409125,6.26e+08,545565,39,1.9,22.87406,7.9,3.593571
"RETIRADO",2907663,1.02e+08,1326790,22,3.1,225.9354,25.3,8.525811
"RETIRADO",7732862,1.725e+09,836230,0,15.2,168.4152,95.5,7.804772
"RETIRADO",1686730,2.17e+08,2896089,42,16.8,195.952,23.2,8.003319
"RETIRADO",7268559,1.605e+09,2769646,24,17.2,171.0503,61.3,8.495539
"RETIRADO",689864,1.41e+08,981764,5,16.6,94.94123,22.3,8.80883
"VINCULADO",7861316,9.93e+08,1247446,29,16,43.09155,89.7,3.525094
"VINCULADO",7283348,8.76e+08,1572663,14,15.9,0,65.4,3.185306
"VINCULADO",7518390,1.764e+09,702994,50,1.7,0,65.3,2.882617
"RETIRADO",4390218,4.59e+08,2776134,28,2.7,41.4063,23.4,2.07784
"RETIRADO",744269,1.4e+08,756161,17,17.1,202.762,7.3,8.477282
"VINCULADO",824062,1.74e+08,736850,21,15,38.28157,11.1,2.399155
"RETIRADO",7882900,6.89e+08,2205562,34,14.8,297.016,75.3,8.590298
"VINCULADO",633301,8.84e+08,1747861,55,13.6,58.36495,22.5,3.391699
"RETIRADO",900016,8.4e+07,881894,10,16.4,134.8688,0,8.492303
"VINCULADO",3204912,4.78e+08,1717836,16,0.9,31.72725,27.3,3.022729
"VINCULADO",686962,5.17e+08,1676794,0,15.8,0,18.8,2.60134
"VINCULADO",7756773,3.31e+08,2500081,17,16.4,68.67945,73.7,3.20174
"VINCULADO",7385171,4.32e+08,431525,3,2.5,4.606471,81.1,3.68854
"RETIRADO",3306186,1.284e+09,1410399,32,3.9,128.7363,16.8,7.8499
"VINCULADO",7114717,3.78e+08,1257718,25,15.8,31.69687,73.3,3.810551
"RETIRADO",6619825,6.33e+08,771324,26,16.9,187.3835,66.5,7.954459
"VINCULADO",1033925,8.03e+08,2723395,13,16.4,36.98038,5.1,2.148831
"VINCULADO",7145037,3.01e+08,896741,0,14.2,0,26.3,2.16283
"RETIRADO",7989114,4.72e+08,979736,21,1.4,262.0269,65.4,8.448081
"VINCULADO",3752228,8.83e+08,2555334,30,2.2,25.0413,22.5,2.156985
"VINCULADO",522873,8e+08,670959,47,17.2,0,17,1.927553
"RETIRADO",7962617,8.27e+08,1019914,18,3.2,231.5888,52.5,7.922755
"RETIRADO",150000,5.26e+08,391025,20,16.4,288.7428,22.2,7.823206
"RETIRADO",2361445,7.38e+08,675246,28,2.2,271.7682,3,7.963269
"RETIRADO",7374059,1.629e+09,888158,26,1.8,162.4636,67,8.338613
"RETIRADO",3639597,1.488e+09,2500624,48,1.5,199.8531,6.9,7.806355
"VINCULADO",3566083,5.08e+08,592221,19,3.7,73.54825,29,2.395662
"RETIRADO",2421985,5.5e+08,1677211,42,4.4,166.963,11.2,8.212853
"RETIRADO",1903777,3.26e+08,2480246,37,16,226.808,21.1,7.750577
"RETIRADO",2529205,8.71e+08,1946061,48,0.6,178.3036,27.5,7.879759
"VINCULADO",626017,1.32e+08,3086356,43,16.6,54.05885,13.6,1.99312
"RETIRADO",7404104,5.41e+08,1650137,9,3.1,142.4663,77.5,7.822255
"VINCULADO",7010371,1.725e+09,1985196,36,2.6,17.23798,95.8,3.039853
"VINCULADO",6349647,8.52e+08,1115308,4,17,40.77685,77.8,1.946525
"VINCULADO",7878420,1.822e+09,1710455,31,3.1,0,53,2.436259
"RETIRADO",3266128,2.58e+08,2504958,15,2.5,216.2274,6.2,8.405482
"RETIRADO",3457454,4.6e+08,1022352,32,1.1,271.8464,20.4,8.390209
"RETIRADO",2636055,2.74e+08,3139066,16,3,0,0,3.341919
"RETIRADO",7313225,8.2e+07,1569887,23,16.3,235.0344,57.3,8.200251
"RETIRADO",7720671,8.98e+08,1276722,34,3.1,156.267,83.9,7.849512
"RETIRADO",3997116,7.12e+08,3272779,21,0.7,196.3496,11.9,8.456517
"VINCULADO",752352,1.105e+09,1493383,53,17.8,191.4852,14.8,7.777446
"RETIRADO",7756803,1.653e+09,1657430,21,16.5,290.6707,92.1,8.195247
"VINCULADO",8004877,8.22e+08,358844,27,13.9,22.42851,48.6,2.24753
"VINCULADO",562249,3.4e+08,364974,8,14.4,0,18.1,2.951156
"VINCULADO",1412137,6.79e+08,1056971,57,16.6,15.71355,8.6,3.345112
"VINCULADO",7352509,1.015e+09,1909875,46,0.4,286.8088,86.7,8.217004
"RETIRADO",3279897,7.04e+08,2225232,63,2.8,146.8959,9.1,8.041282
"RETIRADO",2411784,3.77e+08,798686,17,16.7,278.7255,1.5,7.540105
"RETIRADO",7221742,6.57e+08,301798,43,1.2,153.8911,75.4,8.570859
"RETIRADO",1023028,7.91e+08,1769954,26,14.6,254.1145,11.7,8.015458
"RETIRADO",3193263,5.66e+08,578643,23,1.5,187.7856,17,8.310763
"RETIRADO",414274,8.6e+07,516803,0,16.4,0,16.8,2.933933
"RETIRADO",1014494,2.15e+08,499818,19,17.3,174.5416,20.8,7.964287
"RETIRADO",3446586,8.24e+08,1561570,2,1.7,219.7499,23.3,8.176493
"VINCULADO",6556176,4.38e+08,2148874,8,1.5,44.37486,81.4,2.8568
"VINCULADO",7099864,3.33e+08,2709155,23,15.9,0,58.6,2.738109
"VINCULADO",7182930,3.72e+08,908894,17,0.9,7.726526,66.3,2.627507
"VINCULADO",1271396,2.97e+08,1013447,18,15.7,322.6359,16.6,8.017746
"VINCULADO",3120522,6.66e+08,2748224,11,2.3,35.98394,15.9,2.465897
"VINCULADO",7168498,7e+08,1535309,12,15.7,25.15673,61.1,3.134411
"RETIRADO",7607724,8.5e+07,1913359,0,1.7,38.56984,77.5,2.188617
"RETIRADO",7600250,9.33e+08,396680,21,3.3,181.4746,53.8,7.932862
"RETIRADO",6729150,2.39e+08,2031703,37,16.7,195.7499,66.5,7.997781
"RETIRADO",7436956,1.361e+09,697065,10,17.1,225.8349,57.1,7.694053
"RETIRADO",921323,1.199e+09,466801,42,15.3,213.8041,15.4,8.222265
"VINCULADO",3286835,2.95e+08,401036,12,2.4,0,12.2,2.887311
"RETIRADO",7579252,3.7e+08,382465,18,15.5,21.08797,99.1,2.284362
"VINCULADO",7671259,1.799e+09,442532,38,1.6,11.24347,91.2,2.236477
"RETIRADO",2263221,9.09e+08,980766,59,15.7,163.2124,9.2,7.923696
"RETIRADO",7645582,9.25e+08,954714,21,16.1,162.5275,60.6,8.410184
"VINCULADO",2709024,6.02e+08,882888,0,0.2,100.2742,9.1,2.423518
"RETIRADO",7815640,1.892e+09,2062615,24,15.9,268.4606,59,7.725008
"VINCULADO",7107017,5.15e+08,2703692,28,0.9,0,72.2,1.551301
"RETIRADO",1082376,7.27e+08,444972,12,16.3,40.89258,25.1,3.448693
"VINCULADO",1676369,4.85e+08,2393754,17,17.4,0,25.1,1.623652
"RETIRADO",1187644,4.8e+08,1436710,31,16.4,117.5491,22.2,8.249558
"RETIRADO",7594826,7.76e+08,2098807,21,1.1,165.1867,63.7,8.122723
"RETIRADO",7902104,3.22e+08,379816,2,15.3,225.0967,89.3,8.123574
"VINCULADO",3636693,7.67e+08,1253144,38,2.8,28.22572,13.1,2.984554
"RETIRADO",6525813,3.66e+08,480303,28,0.4,135.0552,86.5,7.567091
"VINCULADO",1218464,7.97e+08,668220,9,16.9,57.37475,25.2,2.557255
"RETIRADO",7454620,1.74e+09,1795159,0,13.3,175.6081,70.9,8.595038
"RETIRADO",7207359,3.31e+08,767282,33,3,0,66.5,3.366521
"RETIRADO",1804371,3.92e+08,1488157,9,15.6,174.3751,18.8,8.242149
"VINCULADO",367735,8.64e+08,726284,33,16.2,45.14324,19.6,2.104812
"VINCULADO",1076477,2.15e+08,1185807,33,15.9,29.50068,22.3,2.978208
"VINCULADO",7390502,7.33e+08,969765,16,15.8,6.086922,70.9,3.199435
"RETIRADO",3180071,1.054e+09,928997,1,2.4,257.8817,20.4,8.286449
"VINCULADO",7328008,1.501e+09,1563163,19,1.9,26.10897,55,1.701032
"VINCULADO",7759391,4.71e+08,1533154,25,18,0,44,2.945312
"RETIRADO",1817436,3.88e+08,1977761,15,14.2,165.9614,13.1,8.165627
"RETIRADO",3106925,6.89e+08,1130764,9,2.2,173.1175,10.3,8.359296
"VINCULADO",6737852,8.5e+07,1459218,30,18.6,13.11211,64,2.346274
"RETIRADO",3329883,7.87e+08,1144259,43,2.6,0,22,3.231657
"VINCULADO",7919279,1.779e+09,1462862,24,3.1,10.94749,57,2.835755
"VINCULADO",1211964,2.69e+08,1896572,14,17.9,1.586774,21,2.108098
"RETIRADO",7852874,1.78e+09,1100146,6,15.8,267.3947,66.8,8.48287
"VINCULADO",6178858,2.36e+08,1928812,26,1,3.996436,50.2,2.365432
"RETIRADO",629637,1.33e+08,2115752,47,16,222.5019,8.3,8.315967
"RETIRADO",618716,5.65e+08,1258521,14,16.6,211.6463,25.3,8.317787
"VINCULADO",6969769,7.36e+08,676711,0,2,123.9834,83.9,2.213977
"VINCULADO",1445082,7.67e+08,565152,34,17.3,0,0,2.661354
"VINCULADO",7391957,3.21e+08,1933960,44,2.2,3.755437,48.6,2.49863
"RETIRADO",7354897,1.143e+09,1011647,6,1.5,283.2065,69.6,8.310725
"VINCULADO",7898514,8.44e+08,605767,37,1.9,172.6896,51.3,8.55246
"VINCULADO",814779,4.91e+08,1976377,17,14.7,27.99504,15.9,2.140974
"RETIRADO",1554468,4.12e+08,377947,10,17.8,130.798,26.6,7.877756
"RETIRADO",7268976,5.94e+08,552388,29,14.9,278.4547,70,8.016341
"VINCULADO",3109687,6.63e+08,415201,28,2.3,3.6873,10.7,2.913484
"RETIRADO",1800461,4.09e+08,428913,39,16.2,180.5574,17,7.83495
"RETIRADO",1617805,3.61e+08,1551215,63,15.4,267.3458,15.9,9.103733
"RETIRADO",7546713,8.4e+07,356702,8,2.5,241.683,101.5,8.073304
"VINCULADO",665959,1.33e+08,856426,23,14.4,49.05731,18,2.413627
"VINCULADO",3394059,1.248e+09,1518837,43,1.8,12.22633,22.5,2.607441
"RETIRADO",3162981,5.85e+08,1804326,17,0.6,307.0033,29.7,8.748204
"RETIRADO",1474871,4.05e+08,478542,40,14.9,159.9705,3.4,8.90107
"VINCULADO",3610221,5.95e+08,1742341,8,2.6,13.95387,21,3.365858
"RETIRADO",679950,4.54e+08,548680,20,15.9,232.9126,0,8.21371
"RETIRADO",6910955,3.78e+08,1320470,23,18.8,307.2588,76.5,7.249863
"RETIRADO",7426675,5.55e+08,612513,23,14.1,186.8381,55.9,8.409099
"RETIRADO",7628458,1.786e+09,1150215,1,17.2,74.75344,72.6,8.102696
"RETIRADO",6686182,8.6e+07,617124,32,16.4,130.3714,60.6,8.598258
"RETIRADO",586496,5.98e+08,1313102,34,15,187.5579,0,8.346663
"VINCULADO",7563141,8.81e+08,979607,37,16.5,0,87.6,2.911629
"VINCULADO",3204893,4.11e+08,1508278,48,1.1,0,9.3,2.366587
"VINCULADO",2938545,5.47e+08,1598105,39,1.6,14.28821,15.7,3.52723
"VINCULADO",7204547,1.617e+09,1331076,14,14.4,0,58.8,3.002419
"RETIRADO",8542936,1.974e+09,2415180,4,16.2,163.2033,101.1,7.662204
"RETIRADO",6916561,8.3e+07,497592,1,3.5,54.77863,45.3,7.947689
"RETIRADO",6837109,9.4e+07,1119211,37,15.7,242.3043,72.1,9.114963
"VINCULADO",1190173,6.11e+08,2524010,25,15.7,0,12.9,2.420414
"RETIRADO",7666736,1.878e+09,1310057,8,17.2,249.1478,54,8.228636
"VINCULADO",7625801,2.81e+08,562610,30,16.9,0,46.3,2.720992
"RETIRADO",8068762,2.83e+08,2109700,21,2.3,209.1719,109.7,7.656272
"RETIRADO",7668096,1.756e+09,1563112,25,13.4,183.0032,86.3,7.960258
"VINCULADO",7233232,3.64e+08,1809166,24,16.1,0,66.5,2.373544
"VINCULADO",4268397,7.96e+08,1729947,47,2.2,24.86855,24.5,2.840652
"RETIRADO",7535671,1.536e+09,947959,11,14.8,283.2737,94.9,8.899441
"VINCULADO",8002059,1.632e+09,1180262,11,0,37.84076,36.8,3.358652
"RETIRADO",8332189,5.51e+08,461501,16,2.7,195.7231,87.4,7.898008
"RETIRADO",2022111,3.69e+08,861990,20,17.7,198.5534,0,8.246467
"VINCULADO",3874380,1.232e+09,525670,18,2.7,38.78458,6.9,2.602268
"VINCULADO",6399359,1.559e+09,281598,3,3.7,0,79,2.67385
"RETIRADO",3850610,7.37e+08,408310,30,1.8,175.8983,21,8.415571
"VINCULADO",7398594,1.585e+09,342056,17,14.9,0,47.5,3.258952
"VINCULADO",8017309,2.87e+08,2021349,22,16.3,44.4249,37,2.043693
"VINCULADO",3565606,6.19e+08,965553,0,2.2,233.5709,0.6,8.556154
"RETIRADO",7588842,1.139e+09,878734,13,14.8,329.3661,99.9,8.128447
"RETIRADO",851718,5.7e+08,2297644,18,15.6,239.8213,21.7,7.805683
"RETIRADO",1811236,3.64e+08,1867915,26,15.5,232.3765,11.2,8.430367
"RETIRADO",3276147,6.14e+08,2178847,8,0.4,136.2685,1.8,8.018527
"VINCULADO",6646304,8.94e+08,1246044,36,1.7,7.993303,70.3,2.126013
"VINCULADO",7687014,1.111e+09,1365279,34,15.7,22.92026,87.2,2.718592
"RETIRADO",7481392,4.49e+08,765357,14,19.1,221.3617,66.2,8.95126
"RETIRADO",880334,8.3e+07,2047673,17,15.4,219.1686,18.8,7.944397
"VINCULADO",7551969,1.687e+09,2964310,34,15.4,70.31208,41,2.730736
"RETIRADO",3516504,8.27e+08,447044,21,1.5,128.6765,26.9,8.330686
"RETIRADO",6800649,5.8e+08,573511,25,2.4,193.8031,82.7,8.58973
"VINCULADO",7191719,8.4e+07,422599,0,14.6,13.88975,73.4,3.273739
"RETIRADO",3420339,1.142e+09,2259157,23,3.9,259.8587,18.3,8.3343
"RETIRADO",8125199,2.22e+08,1857500,29,16.6,161.0064,53.7,7.93529
"RETIRADO",6968935,5.7e+08,1029008,11,15.1,293.5648,48.4,8.002958
"VINCULADO",3684649,8.36e+08,1705698,26,4,0,11.4,2.16838
"VINCULADO",6743809,1.574e+09,1249285,41,2.2,52.03674,60.9,2.803081
"RETIRADO",3728852,2.6e+08,1028807,0,2.5,20.87703,30.6,2.60113
